date,0GUSDT,1000CATUSDT,1000CHEEMSUSDT,1000SATSUSDT,1INCHUSDT,1MBABYDOGEUSDT,2ZUSDT,A2ZUSDT,AAVEUSDT,ACAUSDT,ACEUSDT,ACHUSDT,ACMUSDT,ACTUSDT,ACXUSDT,ADAUSDT,ADXUSDT,AERGOUSDT,AEVOUSDT,AGIXUSDT,AGLDUSDT,AIUSDT,AIXBTUSDT,AKROUSDT,ALCXUSDT,ALGOUSDT,ALICEUSDT,ALLOUSDT,ALPACAUSDT,ALPINEUSDT,ALTUSDT,AMBUSDT,AMPUSDT,ANIMEUSDT,ANKRUSDT,ANTUSDT,ANYUSDT,APEUSDT,API3USDT,APTUSDT,ARBUSDT,ARDRUSDT,ARKMUSDT,ARKUSDT,ARPAUSDT,ARUSDT,ASRUSDT,ASTERUSDT,ASTRUSDT,ATAUSDT,ATMUSDT,ATOMUSDT,ATUSDT,AUCTIONUSDT,AUDIOUSDT,AUSDT,AUTOUSDT,AVAUSDT,AVAXUSDT,AVNTUSDT,AWEUSDT,AXLUSDT,AXSUSDT,BABYUSDT,BADGERUSDT,BAKEUSDT,BALUSDT,BANANAS31USDT,BANANAUSDT,BANDUSDT,BARDUSDT,BARUSDT,BATUSDT,BBUSDT,BCHSVUSDT,BCHUSDT,BEAMUSDT,BEAMXUSDT,BELUSDT,BERAUSDT,BETAUSDT,BICOUSDT,BIFIUSDT,BIGTIMEUSDT,BIOUSDT,BLURUSDT,BLZUSDT,BMTUSDT,BNBUSDT,BNSOLUSDT,BNTUSDT,BNXUSDT,BOMEUSDT,BONDUSDT,BONKUSDT,BROCCOLI714USDT,BSWUSDT,BTCSTUSDT,BTCUSDT,BTGUSDT,BTSUSDT,BTTCUSDT,BURGERUSDT,BZRXUSDT,C98USDT,CAKEUSDT,CATIUSDT,CELOUSDT,CELRUSDT,CETUSUSDT,CFXUSDT,CGPTUSDT,CHESSUSDT,CHRUSDT,CHZUSDT,CITYUSDT,CKBUSDT,CLVUSDT,COMBOUSDT,COMPUSDT,COOKIEUSDT,COSUSDT,COTIUSDT,COWUSDT,CREAMUSDT,CRVUSDT,CTKUSDT,CTSIUSDT,CTXCUSDT,CUSDT,CVCUSDT,CVPUSDT,CVXUSDT,CYBERUSDT,DARUSDT,DASHUSDT,DATAUSDT,DCRUSDT,DEGOUSDT,DENTUSDT,DEXEUSDT,DFUSDT,DGBUSDT,DIAUSDT,DNTUSDT,DOCKUSDT,DODOUSDT,DOGEUSDT,DOGSUSDT,DOLOUSDT,DOTUSDT,DUSDT,DUSKUSDT,DYDXUSDT,DYMUSDT,EDENUSDT,EDUUSDT,EGLDUSDT,EIGENUSDT,ELFUSDT,ENAUSDT,ENJUSDT,ENSOUSDT,ENSUSDT,EOSUSDT,EPSUSDT,EPXUSDT,ERAUSDT,ERNUSDT,ETCUSDT,ETHFIUSDT,ETHUSDT,EULUSDT,FARMUSDT,FETUSDT,FFUSDT,FIDAUSDT,FILUSDT,FIOUSDT,FIROUSDT,FISUSDT,FLMUSDT,FLOKIUSDT,FLOWUSDT,FLUXUSDT,FORTHUSDT,FORUSDT,FRONTUSDT,FTMUSDT,FTTUSDT,FUNUSDT,FXSUSDT,GALAUSDT,GALUSDT,GASUSDT,GFTUSDT,GHSTUSDT,GIGGLEUSDT,GLMRUSDT,GLMUSDT,GMTUSDT,GMXUSDT,GNOUSDT,GNSUSDT,GPSUSDT,GRTUSDT,GTCUSDT,GUNUSDT,GXSUSDT,HAEDALUSDT,HARDUSDT,HBARUSDT,HEIUSDT,HEMIUSDT,HFTUSDT,HIFIUSDT,HIGHUSDT,HIVEUSDT,HMSTRUSDT,HNTUSDT,HOLOUSDT,HOMEUSDT,HOOKUSDT,HOTUSDT,HUMAUSDT,HYPERUSDT,ICPUSDT,ICXUSDT,IDEXUSDT,IDUSDT,ILVUSDT,IMXUSDT,INITUSDT,INJUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,IOUSDT,IQUSDT,IRISUSDT,JASMYUSDT,JOEUSDT,JSTUSDT,JTOUSDT,JUPUSDT,JUVUSDT,KAIAUSDT,KAITOUSDT,KAVAUSDT,KDAUSDT,KEEPUSDT,KERNELUSDT,KITEUSDT,KLAYUSDT,KMDUSDT,KMNOUSDT,KNCUSDT,KP3RUSDT,KSMUSDT,LAUSDT,LAYERUSDT,LAZIOUSDT,LDOUSDT,LENDUSDT,LEVERUSDT,LINAUSDT,LINEAUSDT,LINKUSDT,LISTAUSDT,LITUSDT,LOKAUSDT,LPTUSDT,LQTYUSDT,LRCUSDT,LSKUSDT,LTCUSDT,LTOUSDT,LUMIAUSDT,LUNAUSDT,LUNCUSDT,MAGICUSDT,MANAUSDT,MANTAUSDT,MASKUSDT,MATICUSDT,MAVUSDT,MBLUSDT,MBOXUSDT,MDTUSDT,MDXUSDT,MEMEUSDT,METISUSDT,MEUSDT,MFTUSDT,MINAUSDT,MIRUSDT,MITHUSDT,MITOUSDT,MKRUSDT,MLNUSDT,MORPHOUSDT,MOVEUSDT,MOVRUSDT,MTLUSDT,MUBARAKUSDT,MULTIUSDT,NBSUSDT,NEARUSDT,NEIROUSDT,NEOUSDT,NEWTUSDT,NEXOUSDT,NFPUSDT,NILUSDT,NKNUSDT,NMRUSDT,NOMUSDT,NOTUSDT,NPXSUSDT,NTRNUSDT,NULSUSDT,NUUSDT,NXPCUSDT,OAXUSDT,OCEANUSDT,OGNUSDT,OGUSDT,OMGUSDT,OMNIUSDT,OMUSDT,ONDOUSDT,ONEUSDT,ONGUSDT,ONTUSDT,OOKIUSDT,OPENUSDT,OPUSDT,ORCAUSDT,ORDIUSDT,ORNUSDT,OSMOUSDT,OXTUSDT,PARTIUSDT,PDAUSDT,PENDLEUSDT,PENGUUSDT,PEOPLEUSDT,PEPEUSDT,PERLUSDT,PERPUSDT,PHAUSDT,PHBUSDT,PIVXUSDT,PIXELUSDT,PLUMEUSDT,PNTUSDT,PNUTUSDT,POLSUSDT,POLUSDT,POLYXUSDT,PONDUSDT,PORTALUSDT,PORTOUSDT,POWRUSDT,PROMUSDT,PROSUSDT,PROVEUSDT,PSGUSDT,PUMPUSDT,PUNDIXUSDT,PYRUSDT,PYTHUSDT,QIUSDT,QKCUSDT,QNTUSDT,QTUMUSDT,QUICKUSDT,RADUSDT,RAMPUSDT,RAREUSDT,RAYUSDT,RDNTUSDT,REDUSDT,REEFUSDT,REIUSDT,RENDERUSDT,RENUSDT,REPUSDT,REQUSDT,RESOLVUSDT,REZUSDT,RGTUSDT,RIFUSDT,RLCUSDT,RONINUSDT,ROSEUSDT,RPLUSDT,RSRUSDT,RUNEUSDT,RVNUSDT,SAGAUSDT,SAHARAUSDT,SANDUSDT,SANTOSUSDT,SAPIENUSDT,SCRTUSDT,SCRUSDT,SCUSDT,SEIUSDT,SFPUSDT,SHELLUSDT,SHIBUSDT,SIGNUSDT,SKLUSDT,SKYUSDT,SLFUSDT,SLPUSDT,SNTUSDT,SNXUSDT,SOLUSDT,SOLVUSDT,SOMIUSDT,SOPHUSDT,SPELLUSDT,SPKUSDT,SRMUSDT,SSVUSDT,STEEMUSDT,STGUSDT,STMXUSDT,STORJUSDT,STOUSDT,STRATUSDT,STRAXUSDT,STRKUSDT,STXUSDT,SUIUSDT,SUNUSDT,SUPERUSDT,SUSHIUSDT,SXPUSDT,SXTUSDT,SYNUSDT,SYRUPUSDT,SYSUSDT,TAOUSDT,TCTUSDT,TFUELUSDT,THETAUSDT,THEUSDT,TIAUSDT,TKOUSDT,TLMUSDT,TNSRUSDT,TOMOUSDT,TONUSDT,TORNUSDT,TOWNSUSDT,TRBUSDT,TREEUSDT,TRIBEUSDT,TROYUSDT,TRUMPUSDT,TRUUSDT,TRXUSDT,TSTUSDT,TURBOUSDT,TURTLEUSDT,TUTUSDT,TVKUSDT,TWTUSDT,UFTUSDT,UMAUSDT,UNFIUSDT,UNIUSDT,USUALUSDT,UTKUSDT,VANAUSDT,VANRYUSDT,VELODROMEUSDT,VETUSDT,VGXUSDT,VIBUSDT,VICUSDT,VIDTUSDT,VIRTUALUSDT,VOXELUSDT,VTHOUSDT,WALUSDT,WANUSDT,WAVESUSDT,WAXPUSDT,WBETHUSDT,WCTUSDT,WIFUSDT,WINGUSDT,WINUSDT,WLDUSDT,WLFIUSDT,WNXMUSDT,WOOUSDT,WRXUSDT,WUSDT,XAIUSDT,XECUSDT,XEMUSDT,XLMUSDT,XMRUSDT,XNOUSDT,XPLUSDT,XRPUSDT,XTZUSDT,XVGUSDT,XVSUSDT,YBUSDT,YFIIUSDT,YFIUSDT,YGGUSDT,ZBTUSDT,ZECUSDT,ZENUSDT,ZILUSDT,ZKCUSDT,ZKUSDT,ZROUSDT,ZRXUSDT
2017-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584876692.9036996,0.0,0.0,0.0,0.0,0.0,904540096.7497699,0.0,1092705539.8600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446327806.9035509,0.0,0.0,53653296766.2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749514811.154102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480316397009.68286,0.0,2481966884.7303605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345922196.5980835,0.0,0.0,0.0,0.0,12305391392.96073,0.0,1005324698.1634902,0.0,0.0,0.0,0.0,802247024.1264422,0.0,0.0,0.0,0.0,1308996573.2175603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3070347989.248103,0.0,0.0,0.0,0.0,9245645349.87,0.0,195030749243.15164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199721292.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748749086.040486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526693581.24,0.0,0.0,1334385431.6884956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18552165907.150253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928698692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1906895017.806351,16499497487.435467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332780886.0,0.0,0.0,0.0,1220401850.62,0.0,0.0,0.0,0.0,0.0,15008630450.79119,0.0,0.0,0.0,0.0,0.0,301722085.8881271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5430756205.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708970370.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5512370000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573990000.0,0.0,0.0,0.0,0.0,0.0,376679306.52303606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425088933.3228035,0.0,0.0,0.0,0.0,0.0,0.0,162008657.5,0.0,0.0,1413866498.980063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951721982.3427272,0.0,0.0,0.0,0.0,0.0,4004200107.4983773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409439320.35184085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479923220.9997728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3278000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15961440982.265823,1351010333.887651,5206431846.200444,98027663.913999,0.0,43240388835.30098,0.0,207020983.747464,0.0,0.0,0.0,0.0,0.0,0.0,2972619954.81,84871171.2361275,0.0,0.0,0.0,0.0,0.0
2017-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617963337.250608,0.0,0.0,0.0,0.0,0.0,948075495.742375,0.0,1170185845.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366682260.9031234,0.0,0.0,72897862084.33429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754100022.8009825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472910803257.5673,0.0,2443997554.799707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180167829.0213025,0.0,0.0,0.0,0.0,16783143272.726788,0.0,1213906671.1978357,0.0,0.0,0.0,0.0,781773945.3093001,0.0,0.0,0.0,0.0,1312444273.615662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2865228072.1841598,0.0,0.0,0.0,0.0,10087687027.0,0.0,214312240621.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214618848.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742444687.385628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712274784.136,0.0,0.0,1279418572.772649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17240232578.975254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936774332.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3175192635.1052985,18878633481.267414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310585104.0,0.0,0.0,0.0,1304554184.46,0.0,0.0,0.0,0.0,0.0,13204043428.56169,0.0,0.0,0.0,0.0,0.0,297788746.4321318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5598869766.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891122462.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5453370000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882430000.0,0.0,0.0,0.0,0.0,0.0,355097575.4805367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389928673.5848289,0.0,0.0,0.0,0.0,0.0,0.0,149974968.0,0.0,0.0,1227247506.0865688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125162008.6827009,0.0,0.0,0.0,0.0,0.0,4024336835.374026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444258641.61592203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480147138.2501381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3437000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15963421953.290676,1601652649.659903,10476712201.950123,105806513.621932,0.0,58976164730.29782,0.0,215865412.56672794,0.0,0.0,0.0,0.0,0.0,0.0,3501478417.2400002,107625898.42973009,0.0,0.0,0.0,0.0,0.0
2017-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658848135.0745856,0.0,0.0,0.0,0.0,0.0,990031476.533385,0.0,1695254827.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736472953.8970628,0.0,0.0,67475885246.17581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856769385.1417787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527823553715.59985,0.0,2672628692.800067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160712673.1035423,0.0,0.0,0.0,0.0,19140721543.296753,0.0,1486472929.074633,0.0,0.0,0.0,0.0,1251048948.8676033,0.0,0.0,0.0,0.0,1613716810.5690005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2843427793.6988,0.0,0.0,0.0,0.0,11752089884.22,0.0,241130451944.13806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269428287.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833862307.344318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955497636.272,0.0,0.0,1378549061.0680776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15551591210.061956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305225444.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5151601434.211518,26580083754.66999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334195470.0,0.0,0.0,0.0,1400287114.7,0.0,0.0,0.0,0.0,0.0,11457944727.63359,0.0,0.0,0.0,0.0,0.0,281756507.5112691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7301634022.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258098896.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7024540000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984400000.0,0.0,0.0,0.0,0.0,0.0,364767742.05291045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1685379729.53577,0.0,0.0,0.0,0.0,0.0,0.0,157772966.4,0.0,0.0,1106308515.88754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2344346894.8779526,0.0,0.0,0.0,0.0,0.0,4731086973.093076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731213793.2572525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454927648.1598295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3828000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18955679586.90127,2174994849.614556,14067731489.17775,121779071.57712,0.0,62338306161.9668,0.0,456941840.8660382,0.0,0.0,0.0,0.0,0.0,0.0,4002414807.42,161058839.92322165,0.0,0.0,0.0,0.0,0.0
2017-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490432375.8291817,0.0,0.0,0.0,0.0,0.0,945797776.893775,0.0,1794375712.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514657444.055189,0.0,0.0,68109450564.87192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705212316.1311448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506549113603.4134,0.0,2247674944.4241633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994918949.1178076,0.0,0.0,0.0,0.0,17435704580.51133,0.0,1277237500.6870499,0.0,0.0,0.0,0.0,1077880835.1028857,0.0,0.0,0.0,0.0,1366122586.853675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006157514.3898563,0.0,0.0,0.0,0.0,10773880733.6,0.0,205820514473.9894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204865824.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695814406.2265229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2103080917.52,0.0,0.0,1117560204.082698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11532423867.03952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2037080391.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5160070237.604854,26856095822.290367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297470232.0,0.0,0.0,0.0,1600631432.42,0.0,0.0,0.0,0.0,0.0,8503529955.386538,0.0,0.0,0.0,0.0,0.0,186287312.20325306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7779430459.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390881973.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5223270000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1744270000.0,0.0,0.0,0.0,0.0,0.0,310943909.7828735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495529939.694285,0.0,0.0,0.0,0.0,0.0,0.0,119973193.2,0.0,0.0,803288378.8579713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2185409054.027572,0.0,0.0,0.0,0.0,0.0,4067298780.665827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034381959.5779488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462477626.17220706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3325000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17682082349.84873,2120578147.988887,12282313913.973988,97411363.90382901,0.0,57793487271.25857,0.0,662055586.6961601,0.0,0.0,0.0,0.0,0.0,0.0,3377193219.02,126618706.4392014,0.0,0.0,0.0,0.0,0.0
