date,0GUSDT,1000CATUSDT,1000CHEEMSUSDT,1000SATSUSDT,1INCHUSDT,1MBABYDOGEUSDT,2ZUSDT,A2ZUSDT,AAVEUSDT,ACAUSDT,ACEUSDT,ACHUSDT,ACMUSDT,ACTUSDT,ACXUSDT,ADAUSDT,ADXUSDT,AERGOUSDT,AEVOUSDT,AGIXUSDT,AGLDUSDT,AIONUSDT,AIUSDT,AIXBTUSDT,AKROUSDT,ALCXUSDT,ALGOUSDT,ALICEUSDT,ALPACAUSDT,ALPHAUSDT,ALPINEUSDT,ALTUSDT,AMBUSDT,AMPUSDT,ANCUSDT,ANIMEUSDT,ANKRUSDT,ANTUSDT,ANYUSDT,APEUSDT,API3USDT,APTUSDT,ARBUSDT,ARDRUSDT,ARKMUSDT,ARKUSDT,ARPAUSDT,ARUSDT,ASRUSDT,ASTERUSDT,ASTRUSDT,ASTUSDT,ATAUSDT,ATMUSDT,ATOMUSDT,AUCTIONUSDT,AUDIOUSDT,AUSDT,AUTOUSDT,AVAUSDT,AVAXUSDT,AVNTUSDT,AWEUSDT,AXLUSDT,AXSUSDT,BABYUSDT,BADGERUSDT,BAKEUSDT,BALUSDT,BANANAS31USDT,BANANAUSDT,BANDUSDT,BARDUSDT,BARUSDT,BATUSDT,BBUSDT,BCCUSDT,BCHABCUSDT,BCHSVUSDT,BCHUSDT,BEAMUSDT,BEAMXUSDT,BELUSDT,BERAUSDT,BETAUSDT,BICOUSDT,BIFIUSDT,BIGTIMEUSDT,BIOUSDT,BLURUSDT,BLZUSDT,BMTUSDT,BNBUSDT,BNSOLUSDT,BNTUSDT,BNXUSDT,BOMEUSDT,BONDUSDT,BONKUSDT,BROCCOLI714USDT,BSWUSDT,BTCSTUSDT,BTCUSDT,BTGUSDT,BTSUSDT,BTTCUSDT,BTTUSDT,BURGERUSDT,BZRXUSDT,C98USDT,CAKEUSDT,CATIUSDT,CELOUSDT,CELRUSDT,CETUSUSDT,CFXUSDT,CGPTUSDT,CHESSUSDT,CHRUSDT,CHZUSDT,CITYUSDT,CKBUSDT,CLVUSDT,COCOSUSDT,COMBOUSDT,COMPUSDT,COOKIEUSDT,COSUSDT,COTIUSDT,COWUSDT,CREAMUSDT,CRVUSDT,CTKUSDT,CTSIUSDT,CTXCUSDT,CUSDT,CVCUSDT,CVPUSDT,CVXUSDT,CYBERUSDT,DARUSDT,DASHUSDT,DATAUSDT,DCRUSDT,DEGOUSDT,DENTUSDT,DEXEUSDT,DFUSDT,DGBUSDT,DIAUSDT,DNTUSDT,DOCKUSDT,DODOUSDT,DOGEUSDT,DOGSUSDT,DOLOUSDT,DOTUSDT,DREPUSDT,DUSDT,DUSKUSDT,DYDXUSDT,DYMUSDT,EDENUSDT,EDUUSDT,EGLDUSDT,EIGENUSDT,ELFUSDT,ENAUSDT,ENJUSDT,ENSOUSDT,ENSUSDT,EOSUSDT,EPICUSDT,EPSUSDT,EPXUSDT,ERAUSDT,ERDUSDT,ERNUSDT,ETCUSDT,ETHFIUSDT,ETHUSDT,EULUSDT,FARMUSDT,FETUSDT,FFUSDT,FIDAUSDT,FILUSDT,FIOUSDT,FIROUSDT,FISUSDT,FLMUSDT,FLOKIUSDT,FLOWUSDT,FLUXUSDT,FORMUSDT,FORTHUSDT,FORUSDT,FRONTUSDT,FTMUSDT,FTTUSDT,FUNUSDT,FUSDT,FXSUSDT,GALAUSDT,GALUSDT,GASUSDT,GFTUSDT,GHSTUSDT,GIGGLEUSDT,GLMRUSDT,GLMUSDT,GMTUSDT,GMXUSDT,GNOUSDT,GNSUSDT,GPSUSDT,GRTUSDT,GTCUSDT,GTOUSDT,GUNUSDT,GUSDT,GXSUSDT,HAEDALUSDT,HARDUSDT,HBARUSDT,HCUSDT,HEIUSDT,HEMIUSDT,HFTUSDT,HIFIUSDT,HIGHUSDT,HIVEUSDT,HMSTRUSDT,HNTUSDT,HOLOUSDT,HOMEUSDT,HOOKUSDT,HOTUSDT,HUMAUSDT,HYPERUSDT,ICPUSDT,ICXUSDT,IDEXUSDT,IDUSDT,ILVUSDT,IMXUSDT,INITUSDT,INJUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,IOUSDT,IQUSDT,IRISUSDT,JASMYUSDT,JOEUSDT,JSTUSDT,JTOUSDT,JUPUSDT,JUVUSDT,KAIAUSDT,KAITOUSDT,KAVAUSDT,KDAUSDT,KEEPUSDT,KERNELUSDT,KEYUSDT,KLAYUSDT,KMDUSDT,KMNOUSDT,KNCUSDT,KP3RUSDT,KSMUSDT,LAUSDT,LAYERUSDT,LAZIOUSDT,LDOUSDT,LENDUSDT,LEVERUSDT,LINAUSDT,LINEAUSDT,LINKUSDT,LISTAUSDT,LITUSDT,LOKAUSDT,LOOMUSDT,LPTUSDT,LQTYUSDT,LRCUSDT,LSKUSDT,LTCUSDT,LTOUSDT,LUMIAUSDT,LUNAUSDT,LUNCUSDT,MAGICUSDT,MANAUSDT,MANTAUSDT,MASKUSDT,MATICUSDT,MAVUSDT,MBLUSDT,MBOXUSDT,MCOUSDT,MCUSDT,MDTUSDT,MDXUSDT,MEMEUSDT,METISUSDT,MEUSDT,MFTUSDT,MINAUSDT,MIRAUSDT,MIRUSDT,MITHUSDT,MITOUSDT,MKRUSDT,MLNUSDT,MOBUSDT,MORPHOUSDT,MOVEUSDT,MOVRUSDT,MTLUSDT,MUBARAKUSDT,MULTIUSDT,NANOUSDT,NBSUSDT,NEARUSDT,NEBLUSDT,NEIROUSDT,NEOUSDT,NEWTUSDT,NEXOUSDT,NFPUSDT,NILUSDT,NKNUSDT,NMRUSDT,NOMUSDT,NOTUSDT,NPXSUSDT,NTRNUSDT,NULSUSDT,NUUSDT,NXPCUSDT,OAXUSDT,OCEANUSDT,OGNUSDT,OGUSDT,OMGUSDT,OMNIUSDT,OMUSDT,ONDOUSDT,ONEUSDT,ONGUSDT,ONTUSDT,OOKIUSDT,OPENUSDT,OPUSDT,ORCAUSDT,ORDIUSDT,ORNUSDT,OSMOUSDT,OXTUSDT,PARTIUSDT,PDAUSDT,PENDLEUSDT,PENGUUSDT,PEOPLEUSDT,PEPEUSDT,PERLUSDT,PERPUSDT,PHAUSDT,PHBUSDT,PIVXUSDT,PIXELUSDT,PLAUSDT,PLUMEUSDT,PNTUSDT,PNUTUSDT,POLSUSDT,POLUSDT,POLYUSDT,POLYXUSDT,PONDUSDT,PORTALUSDT,PORTOUSDT,POWRUSDT,PROMUSDT,PROSUSDT,PROVEUSDT,PSGUSDT,PUMPUSDT,PUNDIXUSDT,PYRUSDT,PYTHUSDT,QIUSDT,QKCUSDT,QNTUSDT,QTUMUSDT,QUICKUSDT,RADUSDT,RAMPUSDT,RAREUSDT,RAYUSDT,RDNTUSDT,REDUSDT,REEFUSDT,REIUSDT,RENDERUSDT,RENUSDT,REPUSDT,REQUSDT,RESOLVUSDT,REZUSDT,RGTUSDT,RIFUSDT,RLCUSDT,RNDRUSDT,RONINUSDT,ROSEUSDT,RPLUSDT,RSRUSDT,RUNEUSDT,RVNUSDT,SAGAUSDT,SAHARAUSDT,SANDUSDT,SANTOSUSDT,SCRTUSDT,SCRUSDT,SCUSDT,SEIUSDT,SFPUSDT,SHELLUSDT,SHIBUSDT,SIGNUSDT,SKLUSDT,SKYUSDT,SLFUSDT,SLPUSDT,SNTUSDT,SNXUSDT,SOLUSDT,SOLVUSDT,SOMIUSDT,SOPHUSDT,SPELLUSDT,SPKUSDT,SRMUSDT,SSVUSDT,STEEMUSDT,STGUSDT,STMXUSDT,STORJUSDT,STORMUSDT,STOUSDT,STPTUSDT,STRATUSDT,STRAXUSDT,STRKUSDT,STXUSDT,SUIUSDT,SUNUSDT,SUPERUSDT,SUSHIUSDT,SXPUSDT,SXTUSDT,SYNUSDT,SYRUPUSDT,SYSUSDT,TAOUSDT,TCTUSDT,TFUELUSDT,THETAUSDT,THEUSDT,TIAUSDT,TKOUSDT,TLMUSDT,TNSRUSDT,TOMOUSDT,TONUSDT,TORNUSDT,TOWNSUSDT,TRBUSDT,TREEUSDT,TRIBEUSDT,TROYUSDT,TRUMPUSDT,TRUUSDT,TRXUSDT,TSTUSDT,TURBOUSDT,TURTLEUSDT,TUSDT,TUTUSDT,TVKUSDT,TWTUSDT,UFTUSDT,UMAUSDT,UNFIUSDT,UNIUSDT,USUALUSDT,UTKUSDT,VANAUSDT,VANRYUSDT,VELODROMEUSDT,VENUSDT,VETUSDT,VGXUSDT,VIBUSDT,VICUSDT,VIDTUSDT,VIRTUALUSDT,VITEUSDT,VOXELUSDT,VTHOUSDT,WALUSDT,WANUSDT,WAVESUSDT,WAXPUSDT,WBETHUSDT,WCTUSDT,WIFUSDT,WINGUSDT,WINUSDT,WLDUSDT,WLFIUSDT,WNXMUSDT,WOOUSDT,WRXUSDT,WTCUSDT,WUSDT,XAIUSDT,XECUSDT,XEMUSDT,XLMUSDT,XMRUSDT,XNOUSDT,XPLUSDT,XRPUSDT,XTZUSDT,XVGUSDT,XVSUSDT,XZCUSDT,YBUSDT,YFIIUSDT,YFIUSDT,YGGUSDT,ZBTUSDT,ZECUSDT,ZENUSDT,ZILUSDT,ZKCUSDT,ZKUSDT,ZROUSDT,ZRXUSDT
2017-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04639119923081958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009602649006622443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05474892873486725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1639251086593112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046187827870469045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018269037428546797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08398830803622892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14123533370395303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1041988974353385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12248722316865412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010802731899275275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09493302271403592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19629947377336698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07783687943262385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05972849025232474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023424905412074315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.230601293103448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0864435657569036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04203685120289169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13069594034797016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
